"""魔动北极星""",1219073605140,127,823901,4,95,13,113,""""咕噜灵波~转一圈？"""",26
"""这是六个数字四个字母""",1280276830749,127,847535,4,170,2,200,""""咕噜灵波~转一圈？"""",26
"""红杏出墙来""",1287288363545,127,992533,10,58,1,59,""""咕噜灵波~转一圈？"""",26
"""a空明""",1291711633971,127,983680,9,36,1,13,""""咕噜灵波~转一圈？"""",26
"""天荒（内鬼每月被鲨）""",1320803883594,127,1059826,12,53,4,66,""""咕噜灵波~转一圈？"""",26
"""柒柒""",1337595870773,127,860726,12,104,1,155,""""咕噜灵波~转一圈？"""",26
"""小头""",1348349918728,127,963333,8,210,12,202,""""咕噜灵波~转一圈？"""",26
"""ladde""",1390143864327,127,929045,16,81,4,81,""""咕噜灵波~转一圈？"""",26
"""不抽卡+""",1394590456383,127,1042514,1,35,3,36,""""咕噜灵波~转一圈？"""",26
"""接头霸王丶群简介^""",1398019653134,127,801519,12,234,17,168,""""咕噜灵波~转一圈？"""",26
"""梓矜丶""",1400984337977,127,765804,18,365,7,262,""""咕噜灵波~转一圈？"""",26
"""泠子柚乃*""",1407776709150,127,940339,2,44,1,84,""""咕噜灵波~转一圈？"""",26
"""克总发糖""",1426623249915,127,924775,15,129,6,199,""""咕噜灵波~转一圈？"""",26
"""二条院羽月""",1033379832363,127,872659,4,222,15,132,""""QAQ司寄协会"""",21149
"""涡轮增压挖掘机""",1040795179514,127,935988,9,170,12,163,""""QAQ司寄协会"""",21149
"""橘守离""",1043788152351,127,1067176,11,270,5,480,""""QAQ司寄协会"""",21149
"""风儿喧嚣""",1047574085120,127,927923,17,15,12,10,""""QAQ司寄协会"""",21149
"""凯露酱～（可可爱爱）""",1058385451548,127,992651,11,3,12,6,""""QAQ司寄协会"""",21149
"""sky（在刺回）""",1088711032311,127,1009050,14,231,2,566,""""QAQ司寄协会"""",21149
"""逗比（小）""",1089928773160,127,932467,20,455,3,890,""""QAQ司寄协会"""",21149
"""大白豆腐""",1104760005167,127,722205,2,308,13,606,""""QAQ司寄协会"""",21149
"""X红莲""",1120067934769,127,729774,15,782,6,2804,""""QAQ司寄协会"""",21149
"""庄小易(简介)""",1140973918717,127,923582,18,325,3,666,""""QAQ司寄协会"""",21149
"""开水戏白菜""",1143952581115,127,773139,10,49,16,32,""""QAQ司寄协会"""",21149
"""[i]康娜酱""",1166106155599,127,980096,3,13,12,7,""""QAQ司寄协会"""",21149
"""桥上望路""",1168138181134,127,747437,11,100,6,185,""""QAQ司寄协会"""",21149
"""黄昏""",1175984504383,127,1121420,8,234,1,101,""""QAQ司寄协会"""",21149
"""我全都要py""",1220607557127,127,943980,8,94,8,30,""""QAQ司寄协会"""",21149
"""江之零暴树王""",1221303877153,127,990806,3,267,1,318,""""QAQ司寄协会"""",21149
"""焊接工艺猫猫头i""",1231287467512,127,1073140,5,22,12,2,""""QAQ司寄协会"""",21149
"""剁椒鱼头i""",1245654597171,127,937790,5,8,12,3,""""QAQ司寄协会"""",21149
"""逗比""",1275623365122,127,1073960,3,218,4,591,""""QAQ司寄协会"""",21149
"""波波miku""",1282754501104,127,784594,12,256,15,226,""""QAQ司寄协会"""",21149
"""隔壁小王""",1302055288379,127,1013327,10,88,12,104,""""QAQ司寄协会"""",21149
"""薇鹅莉特乄群简介""",1304959377922,127,687661,19,46,17,30,""""QAQ司寄协会"""",21149
"""逗比""",1339707358776,127,889274,6,436,3,723,""""QAQ司寄协会"""",21149
"""yly永远滴神""",1343108677146,127,795737,1,385,5,335,""""QAQ司寄协会"""",21149
"""过客1227""",1343423659518,127,1012849,9,153,6,107,""""QAQ司寄协会"""",21149
"""段婉茹""",1357674027516,127,1162811,17,78,2,257,""""QAQ司寄协会"""",21149
"""环奈.在裙丶""",1362363998769,127,940810,17,7,16,6,""""QAQ司寄协会"""",21149
"""[b]茫若梦""",1390430993923,127,974458,16,127,2,359,""""QAQ司寄协会"""",21149
"""芈夜""",1421063749109,127,1055100,8,362,8,521,""""QAQ司寄协会"""",21149
"""君莫笑i""",1421703928320,127,1027475,5,6,7,4,""""QAQ司寄协会"""",21149
"""睡宝""",1011597688361,127,941968,1,208,6,343,""""星月晓颜"""",13420
"""剑圣盖聂""",1013021457915,127,719404,2,260,9,979,""""星月晓颜"""",13420
"""天井""",1055057067583,127,886904,4,693,3,829,""""星月晓颜"""",13420
"""紫酱的工具人""",1057785822780,127,911894,10,466,3,845,""""星月晓颜"""",13420
"""白给^""",1068993297989,127,961438,12,12,12,38,""""星月晓颜"""",13420
"""海亚拉齐""",1071073221131,127,959324,17,170,9,117,""""星月晓颜"""",13420
"""妖刀*""",1126785809950,127,935177,2,101,11,119,""""星月晓颜"""",13420
"""光月紫""",1128235384379,127,1159508,11,61,6,176,""""星月晓颜"""",13420
"""牧牧（简介）""",1151598968369,127,938627,9,166,3,550,""""星月晓颜"""",13420
"""鴿""",1166438801922,127,727720,5,153,17,109,""""星月晓颜"""",13420
"""令人F栞姐姐""",1174274014777,127,1000195,13,31,5,320,""""星月晓颜"""",13420
"""伊蕾娜小恶魔""",1180065733191,127,795352,5,306,11,533,""""星月晓颜"""",13420
"""炼铜术士""",1187631070792,127,846665,18,27,8,46,""""星月晓颜"""",13420
"""妖刀""",1192775237141,127,893230,6,116,5,204,""""星月晓颜"""",13420
"""拾柒（求hxd别刺啦""",1214834245132,127,959996,14,214,9,323,""""星月晓颜"""",13420
"""纪舒然""",1236769553965,127,786440,18,162,5,244,""""星月晓颜"""",13420
"""哈哈剑yydsP下防""",1240756600355,127,927287,18,72,14,205,""""星月晓颜"""",13420
"""单推ue""",1245671800355,127,704498,4,717,7,1011,""""星月晓颜"""",13420
"""黑羊""",1258013432387,127,980958,19,169,5,213,""""星月晓颜"""",13420
"""别miss了球球""",1282622200336,127,863771,3,541,7,676,""""星月晓颜"""",13420
"""离殇""",1290644625997,127,943542,14,91,1,93,""""星月晓颜"""",13420
"""冲田总斯不miss！""",1319936785991,127,924649,16,63,4,106,""""星月晓颜"""",13420
"""出号看简介""",1340871851506,127,861179,17,10,11,20,""""星月晓颜"""",13420
"""南瓜大菠萝""",1341231045115,127,736610,17,867,2,1810,""""星月晓颜"""",13420
"""某科学的超傲娇炮简^""",1351739768357,127,997209,11,17,3,19,""""星月晓颜"""",13420
"""大佬们我挖矿""",1367363550771,127,831430,15,85,7,99,""""星月晓颜"""",13420
"""桜諾^巴阿巴阿""",1368212241976,127,906766,16,65,17,102,""""星月晓颜"""",13420
"""林麟""",1368324037149,127,1160939,13,83,2,215,""""星月晓颜"""",13420
"""祈愿欧气的夏尔i""",1403306744379,127,1036236,10,1,1,47,""""星月晓颜"""",13420
"""梦忆樱""",1413012241974,127,882080,9,15,16,17,""""星月晓颜"""",13420
"""貓丶玖py（送币甜心""",1039359557141,127,938638,17,286,8,131,""""QAQ萌国联邦"""",2122
"""仁星""",1041430904310,127,839266,2,938,9,710,""""QAQ萌国联邦"""",2122
"""哇达西瓦布鲁拋哇""",1052259499516,127,1135642,16,229,5,304,""""QAQ萌国联邦"""",2122
"""钧乐i""",1058352683504,127,943842,18,7,11,6,""""QAQ萌国联邦"""",2122
"""超高校级的非酋""",1082259806705,127,764413,14,451,4,353,""""QAQ萌国联邦"""",2122
"""太阳能技师""",1092871339581,127,850655,18,725,5,965,""""QAQ萌国联邦"""",2122
"""雅雅""",1136916446754,127,1061592,15,49,11,15,""""QAQ萌国联邦"""",2122
"""松""",1146924613180,127,1155631,13,3,11,2,""""QAQ萌国联邦"""",2122
"""曲尽一笙py下防了""",1151479339528,127,1060497,20,51,8,41,""""QAQ萌国联邦"""",2122
"""佑学""",1164621381120,127,790287,3,287,2,704,""""QAQ萌国联邦"""",2122
"""奥罗洛*午""",1186666488354,127,1049656,13,32,11,32,""""QAQ萌国联邦"""",2122
"""p场下防你们随意""",1191601323501,127,1015894,20,13,4,44,""""QAQ萌国联邦"""",2122
"""塞特""",1204556945997,127,1054881,9,649,6,622,""""QAQ萌国联邦"""",2122
"""吴道天 群简介i""",1228738910701,127,1069757,10,3,2,9,""""QAQ萌国联邦"""",2122
"""啊呜i 已下防""",1229247659504,127,1116915,10,2,8,20,""""QAQ萌国联邦"""",2122
"""PT""",1245596433944,127,1029167,1,165,1,251,""""QAQ萌国联邦"""",2122
"""囡囯因囚""",1254035397112,127,1065196,8,11,1,102,""""QAQ萌国联邦"""",2122
"""樱阁""",1271285291599,127,787439,3,251,3,525,""""QAQ萌国联邦"""",2122
"""古明地恋""",1277230225998,127,1011078,5,234,1,427,""""QAQ萌国联邦"""",2122
"""安兹乌尔恭 i""",1287100408384,127,1185009,10,21,11,11,""""QAQ萌国联邦"""",2122
"""桐谷和人""",1299281451537,127,912620,11,135,2,233,""""QAQ萌国联邦"""",2122
"""刺猬墨依依""",1299736568333,127,654380,4,322,16,292,""""QAQ萌国联邦"""",2122
"""星之守_护者""",1303829649900,127,1074355,5,34,3,16,""""QAQ萌国联邦"""",2122
"""布丁(p场下防)""",1304131115511,127,973371,2,162,1,795,""""QAQ萌国联邦"""",2122
"""~利姆露~i""",1307801131596,127,974960,16,11,1,53,""""QAQ萌国联邦"""",2122
"""啊呜X4""",1372446277141,127,918413,2,127,9,90,""""QAQ萌国联邦"""",2122
"""我永远单推可可萝 X""",1374189509149,127,960527,4,50,4,268,""""QAQ萌国联邦"""",2122
"""凤尘""",1380576017998,127,995962,12,108,4,154,""""QAQ萌国联邦"""",2122
"""^O^矿奴^O^""",1385279889984,127,986531,13,19,11,18,""""QAQ萌国联邦"""",2122
"""伤心的流浪喵""",1408439851508,127,1000525,6,368,7,290,""""QAQ萌国联邦"""",2122
"""青春""",1030960299573,127,883273,2,123,10,161,""""君悦君兮君不知 摆烂"""",22952
"""永夜天光""",1043045137929,127,959935,8,119,4,115,""""君悦君兮君不知 摆烂"""",22952
"""Kongzg已下防""",1049019563566,127,914295,6,60,12,57,""""君悦君兮君不知 摆烂"""",22952
"""泠""",1071180971509,127,882499,12,67,6,135,""""君悦君兮君不知 摆烂"""",22952
"""酋长""",1075002565192,127,719734,8,131,17,63,""""君悦君兮君不知 摆烂"""",22952
"""夏色皆守^""",1078148677165,127,855965,11,413,6,439,""""君悦君兮君不知 摆烂"""",22952
"""苏格在群X""",1084961989197,127,740139,4,66,17,12,""""君悦君兮君不知 摆烂"""",22952
"""雪花泡泡`c已挖完""",1100354731530,127,927656,5,246,11,468,""""君悦君兮君不知 摆烂"""",22952
"""无妄""",1102150801903,127,873386,4,90,4,77,""""君悦君兮君不知 摆烂"""",22952
"""金色毛豆丶群""",1110321937981,127,850854,8,92,10,58,""""君悦君兮君不知 摆烂"""",22952
"""白夜""",1119771793968,127,797509,9,47,2,188,""""君悦君兮君不知 摆烂"""",22952
"""海洋""",1123103121993,127,671901,18,469,13,501,""""君悦君兮君不知 摆烂"""",22952
"""佑树（副会长）""",1127662763538,127,1163809,15,28,6,25,""""君悦君兮君不知 摆烂"""",22952
"""墨染樱""",1132114296387,127,959232,4,256,2,223,""""君悦君兮君不知 摆烂"""",22952
"""lemon tea""",1137538629100,127,913738,6,64,9,76,""""君悦君兮君不知 摆烂"""",22952
"""听~雨de心碎""",1144913502704,127,987767,13,318,11,197,""""君悦君兮君不知 摆烂"""",22952
"""非3""",1191783160303,127,946638,5,257,1,523,""""君悦君兮君不知 摆烂"""",22952
"""猫豚""",1212209528392,127,1084812,5,44,6,87,""""君悦君兮君不知 摆烂"""",22952
"""无垠丶   简介""",1221369822783,127,1034983,20,43,3,101,""""君悦君兮君不知 摆烂"""",22952
"""海未mistigri""",1228417374724,127,996644,10,8,7,43,""""君悦君兮君不知 摆烂"""",22952
"""五河士道（快到怀里来""",1251952581129,127,909434,11,90,4,101,""""君悦君兮君不知 摆烂"""",22952
"""非2""",1259618680387,127,951152,19,89,11,206,""""君悦君兮君不知 摆烂"""",22952
"""任小柒""",1261567992380,127,1217786,20,25,12,23,""""君悦君兮君不知 摆烂"""",22952
"""今夕是何年""",1315975979574,127,1012264,5,293,12,320,""""君悦君兮君不知 摆烂"""",22952
"""丨少年灬二货""",1335545848393,127,901481,16,119,13,56,""""君悦君兮君不知 摆烂"""",22952
"""何如当初乄莫相识""",1358165957199,127,982886,9,129,6,94,""""君悦君兮君不知 摆烂"""",22952
"""时的放浪者""",1367784619534,127,962343,13,122,6,204,""""君悦君兮君不知 摆烂"""",22952
"""摸鱼王 某月""",1406978833928,127,1085823,6,2,4,65,""""君悦君兮君不知 摆烂"""",22952
"""弥撒嘎""",1409787051521,127,1039153,20,21,7,56,""""君悦君兮君不知 摆烂"""",22952
"""起名字好难啊""",1424343390763,127,781297,13,88,1,99,""""君悦君兮君不知 摆烂"""",22952
"""地""",1012674961972,127,876130,16,111,13,174,""""洗浴中心"""",37909
"""玄*""",1018127557149,127,864110,2,3,14,57,""""洗浴中心"""",37909
"""雪叔""",1036581649913,127,1068228,14,6,9,9,""""洗浴中心"""",37909
"""江河""",1074223070776,127,1014691,19,87,7,127,""""洗浴中心"""",37909
"""黄""",1079043269125,127,1004492,12,117,12,64,""""洗浴中心"""",37909
"""朔月（被梯很抱歉）""",1081062161909,127,1138677,14,75,4,23,""""洗浴中心"""",37909
"""一群失了智的佑树们！""",1098334968372,127,1159078,10,83,6,114,""""洗浴中心"""",37909
"""翎酱""",1104495787520,127,798098,7,530,9,443,""""洗浴中心"""",37909
"""天""",1111667499521,127,847837,12,181,14,99,""""洗浴中心"""",37909
"""旺仔i""",1117074193936,127,1025401,16,184,2,143,""""洗浴中心"""",37909
"""Tony已下防帮挖矿""",1122047121909,127,1096818,2,16,1,90,""""洗浴中心"""",37909
"""椎名""",1126163627584,127,1041705,9,94,1,221,""""洗浴中心"""",37909
"""中出小仓唯（简介""",1129983941180,127,817101,7,694,3,877,""""洗浴中心"""",37909
"""龙宫院""",1145639697960,127,850250,15,122,14,169,""""洗浴中心"""",37909
"""叶氏（咸鱼）""",1163272568304,127,1250990,7,50,4,57,""""洗浴中心"""",37909
"""已下，加油宝贝们""",1197105502753,127,1050552,18,115,1,181,""""洗浴中心"""",37909
"""圣哉""",1231413598771,127,1157628,9,67,4,110,""""洗浴中心"""",37909
"""菩提树下叶撕阳""",1248150673957,127,1002437,5,407,2,748,""""洗浴中心"""",37909
"""华哥快乐摸鱼中""",1261252139595,127,955958,7,276,4,634,""""洗浴中心"""",37909
"""新的身体在哪里酱""",1279875448355,127,1060677,10,59,6,85,""""洗浴中心"""",37909
"""charlie 在群""",1294386731580,127,866340,11,237,11,283,""""洗浴中心"""",37909
"""苦力怕a""",1294472337913,127,816493,18,326,6,680,""""洗浴中心"""",37909
"""霜月 雪橙""",1294677982703,127,887573,9,497,4,394,""""洗浴中心"""",37909
"""醉清舞""",1295880542789,127,881708,15,290,1,654,""""洗浴中心"""",37909
"""小仓唯*""",1336999518777,127,1133964,2,6,11,14,""""洗浴中心"""",37909
"""我思故我在i""",1346703301160,127,1057944,16,8,4,3,""""洗浴中心"""",37909
"""我灰常的胸残^""",1352638430768,127,1168795,12,59,4,8,""""洗浴中心"""",37909
"""德克萨斯^""",1353495313987,127,953144,11,6,4,12,""""洗浴中心"""",37909
"""老公大人*""",1357197713981,127,920767,2,85,15,74,""""洗浴中心"""",37909
"""我欲封天 """,1372597803530,127,832964,14,620,4,620,""""洗浴中心"""",37909
"""渠道服某歪 2号""",1020834168307,127,872898,11,495,2,765,""""彼岸花曼珠沙华"""",4769
"""让我爬pjjc吧！""",1109661688308,127,901029,17,356,12,415,""""彼岸花曼珠沙华"""",4769
"""傲娇小能手四叶""",1115902328357,127,819496,18,244,8,251,""""彼岸花曼珠沙华"""",4769
"""清风群简介 i""",1126379077172,127,1042272,16,29,14,27,""""彼岸花曼珠沙华"""",4769
"""傲娇小能手三玖""",1127108574719,127,824119,9,203,8,158,""""彼岸花曼珠沙华"""",4769
"""红茶我的最爱丶已下防""",1131156651570,127,1061301,8,25,10,8,""""彼岸花曼珠沙华"""",4769
"""恩赐解脱(p下防)""",1135706488397,127,987354,19,298,4,512,""""彼岸花曼珠沙华"""",4769
"""涂山紅紅""",1140384529930,127,853980,5,155,12,256,""""彼岸花曼珠沙华"""",4769
"""白井黑子～夹击妹抖""",1212823518704,127,1077526,20,106,7,168,""""彼岸花曼珠沙华"""",4769
"""傲娇小能手二乃""",1221595077160,127,807621,19,242,8,192,""""彼岸花曼珠沙华"""",4769
"""随风""",1224211217930,127,773877,14,217,13,181,""""彼岸花曼珠沙华"""",4769
"""明若栈雪""",1226474283529,127,641084,7,26,18,13,""""彼岸花曼珠沙华"""",4769
"""骑士君""",1250475998757,127,896317,10,332,7,277,""""彼岸花曼珠沙华"""",4769
"""稻荷""",1259630558730,127,1146737,18,141,6,309,""""彼岸花曼珠沙华"""",4769
"""heliber""",1288267333147,127,746334,4,226,4,324,""""彼岸花曼珠沙华"""",4769
"""随心""",1295933816300,127,727239,9,186,14,234,""""彼岸花曼珠沙华"""",4769
"""一个怪东西（p场挖矿""",1306922949111,127,746326,17,329,7,292,""""彼岸花曼珠沙华"""",4769
"""随缘""",1317953912347,127,746827,4,176,13,280,""""彼岸花曼珠沙华"""",4769
"""晴天""",1333246328393,127,1190280,7,358,4,216,""""彼岸花曼珠沙华"""",4769
"""潇洒""",1346178219555,127,944518,9,41,9,49,""""彼岸花曼珠沙华"""",4769
"""LEN（某歪4号""",1350957841917,127,611694,10,551,12,628,""""彼岸花曼珠沙华"""",4769
"""随波""",1351193771500,127,719409,11,247,14,209,""""彼岸花曼珠沙华"""",4769
"""清浅＾""",1354069547555,127,913872,11,8,4,59,""""彼岸花曼珠沙华"""",4769
"""saber（某歪""",1361188395500,127,1027467,4,435,1,521,""""彼岸花曼珠沙华"""",4769
"""蕾姆..是谁啊？""",1370042744301,127,952401,6,622,3,825,""""彼岸花曼珠沙华"""",4769
"""桜諾^阿巴阿巴""",1389739205176,127,926817,12,34,17,4,""""彼岸花曼珠沙华"""",4769
"""随大流""",1404985720327,127,690691,4,130,14,174,""""彼岸花曼珠沙华"""",4769
"""傲娇小能手五月""",1414920542753,127,819513,2,225,8,190,""""彼岸花曼珠沙华"""",4769
"""某歪感谢大家，辛苦了""",1419248811539,127,724198,20,266,14,6,""""彼岸花曼珠沙华"""",4769
"""小仓鼠""",1424687915571,127,738756,9,342,16,186,""""彼岸花曼珠沙华"""",4769
"""rnm退钱""",1031139704359,127,983301,9,111,11,82,""""爱酱保护协会"""",1040
"""丛云""",1058531294783,127,966096,20,349,4,608,""""爱酱保护协会"""",1040
"""潇湘夜雨f""",1067495365126,127,893290,13,98,1,266,""""爱酱保护协会"""",1040
"""珈百璃的大宝贝""",1067891909109,127,814754,13,326,17,192,""""爱酱保护协会"""",1040
"""静流老公""",1098894123592,127,682203,10,425,14,591,""""爱酱保护协会"""",1040
"""奈非天i""",1101371358735,127,998493,10,13,2,47,""""爱酱保护协会"""",1040
"""伊森现在就下防""",1104892689927,127,1013184,19,33,5,21,""""爱酱保护协会"""",1040
"""九幽""",1107667294719,127,891230,7,210,3,266,""""爱酱保护协会"""",1040
"""雨霁""",1116581829192,127,883045,1,81,8,85,""""爱酱保护协会"""",1040
"""珈百璃""",1142596779560,127,1132572,13,33,9,20,""""爱酱保护协会"""",1040
"""loveQZY""",1143478238701,127,976854,17,265,1,280,""""爱酱保护协会"""",1040
"""霸瞳 """,1148312721902,127,972174,18,146,5,125,""""爱酱保护协会"""",1040
"""吃个饭团""",1151882001992,127,1270738,3,37,1,48,""""爱酱保护协会"""",1040
"""影线""",1168773061126,127,1116975,15,22,5,60,""""爱酱保护协会"""",1040
"""火影乄天杀""",1169346526736,127,1008660,1,229,1,250,""""爱酱保护协会"""",1040
"""Mew""",1192452446704,127,1253656,9,5,12,11,""""爱酱保护协会"""",1040
"""大天使阿夸""",1202567544314,127,983857,17,218,9,199,""""爱酱保护协会"""",1040
"""蓝色才是真爱""",1227751390795,127,1002113,6,103,1,271,""""爱酱保护协会"""",1040
"""雅""",1230435883511,127,827348,9,456,10,364,""""爱酱保护协会"""",1040
"""戏天""",1245340408375,127,939613,1,155,1,369,""""爱酱保护协会"""",1040
"""momo""",1254927096324,127,878031,2,262,2,492,""""爱酱保护协会"""",1040
"""那晚会长她很美丶乄""",1301352005175,127,1114822,3,21,10,18,""""爱酱保护协会"""",1040
"""恐怖利刃""",1303659691575,127,896617,8,416,8,511,""""爱酱保护协会"""",1040
"""PJJC好难""",1312098270780,127,977218,17,64,2,210,""""爱酱保护协会"""",1040
"""锁X""",1336827870726,127,823025,4,16,12,9,""""爱酱保护协会"""",1040
"""弟弟骑士""",1360417169942,127,864577,6,210,15,146,""""爱酱保护协会"""",1040
"""Blue 乄""",1370564958745,127,1029645,3,28,1,65,""""爱酱保护协会"""",1040
"""北斗椰子""",1405759864379,127,1021589,4,51,5,40,""""爱酱保护协会"""",1040
"""红线""",1413774481916,127,1064827,7,16,3,83,""""爱酱保护协会"""",1040
"""冰枫""",1423565150729,127,1122194,16,131,1,345,""""爱酱保护协会"""",1040
"""菜鸡丶""",1003091934762,127,1025069,15,55,13,60,""""万年传承幻想乡"""",4308
"""白毛赛高哒""",1011535019555,127,1009218,15,212,2,354,""""万年传承幻想乡"""",4308
"""勇敢的凯露酱(简介""",1022572510750,127,902418,7,45,2,108,""""万年传承幻想乡"""",4308
"""幻听(简介)""",1027718315531,127,924376,9,1040,4,1069,""""万年传承幻想乡"""",4308
"""兔角乄（py群看简介""",1050632158798,127,1171332,1,7,12,12,""""万年传承幻想乡"""",4308
"""天夜py乄p场以下防""",1066746641926,127,889715,3,5,8,17,""""万年传承幻想乡"""",4308
"""空""",1085013573141,127,969033,7,80,1,114,""""万年传承幻想乡"""",4308
"""灰原""",1098939973163,127,899371,11,287,6,407,""""万年传承幻想乡"""",4308
"""小波""",1100301457968,127,887202,16,231,1,278,""""万年传承幻想乡"""",4308
"""星尘*""",1128125611524,127,917230,2,89,5,198,""""万年传承幻想乡"""",4308
"""喻喻阅阅""",1139439557196,127,1065566,19,79,3,72,""""万年传承幻想乡"""",4308
"""Re.Dive""",1180234897925,127,973460,20,164,1,380,""""万年传承幻想乡"""",4308
"""我的心里只有感恩""",1180488875571,127,930636,13,46,7,37,""""万年传承幻想乡"""",4308
"""夜羽`群简介""",1188777976303,127,855515,9,20,14,7,""""万年传承幻想乡"""",4308
"""妖梦""",1190262315599,127,885190,8,729,4,857,""""万年传承幻想乡"""",4308
"""翎酱""",1204032273902,127,766018,16,352,13,434,""""万年传承幻想乡"""",4308
"""落叶知秋""",1210225400363,127,814344,17,382,1,463,""""万年传承幻想乡"""",4308
"""苦恼星球^""",1234327928373,127,846271,11,97,6,179,""""万年传承幻想乡"""",4308
"""翎酱""",1249281605133,127,780349,3,217,3,632,""""万年传承幻想乡"""",4308
"""辞别清欢i""",1250708241942,127,876206,16,221,8,226,""""万年传承幻想乡"""",4308
"""霙""",1272759851581,127,1037725,2,32,2,52,""""万年传承幻想乡"""",4308
"""咕噜灵波""",1299202424335,127,876012,7,44,14,82,""""万年传承幻想乡"""",4308
"""水黑猫天下第一！""",1305351313997,127,1055371,4,379,3,549,""""万年传承幻想乡"""",4308
"""月照流云""",1310056389167,127,878636,11,40,1,60,""""万年传承幻想乡"""",4308
"""咸鱼王""",1318692421104,127,874584,8,151,7,145,""""万年传承幻想乡"""",4308
"""蓝天""",1325719493137,127,919538,20,172,2,171,""""万年传承幻想乡"""",4308
"""^_^ i（p场下防""",1379197278791,127,960149,10,54,4,47,""""万年传承幻想乡"""",4308
"""我们中出了内鬼""",1382309419530,127,965179,17,224,2,390,""""万年传承幻想乡"""",4308
"""月之镜""",1403699550779,127,976974,5,41,5,101,""""万年传承幻想乡"""",4308
"""寂寞凌迟""",1413042142788,127,841177,9,687,2,520,""""万年传承幻想乡"""",4308
"""赤石黑绘（已下防）""",1002090027588,127,1261417,18,9,11,3,""""梦与魔法的乐园"""",430
"""落雨之森""",1002941585974,127,939459,16,97,2,231,""""梦与魔法的乐园"""",430
"""鉴的多了""",1013671902725,127,1058842,8,38,5,41,""""梦与魔法的乐园"""",430
"""奇奇不听话^""",1031827013166,127,951112,12,137,8,110,""""梦与魔法的乐园"""",430
"""最喜欢欧尼酱了""",1041551326720,127,880442,4,74,6,151,""""梦与魔法的乐园"""",430
"""艾弐（阿巴阿巴""",1088310033939,127,977333,19,116,8,214,""""梦与魔法的乐园"""",430
"""丶梓喵'c""",1095550942748,127,1002674,6,9,11,7,""""梦与魔法的乐园"""",430
"""透""",1104652638738,127,967195,18,53,4,144,""""梦与魔法的乐园"""",430
"""信念（在群）X""",1107859422749,127,916968,4,331,4,689,""""梦与魔法的乐园"""",430
"""等你王者归来""",1108350097907,127,745189,18,222,1,389,""""梦与魔法的乐园"""",430
"""yoyo""",1148279953960,127,1134502,2,60,3,113,""""梦与魔法的乐园"""",430
"""懒人 群简介""",1183176261138,127,879725,20,167,14,411,""""梦与魔法的乐园"""",430
"""风暴""",1204464376339,127,1001114,7,55,4,41,""""梦与魔法的乐园"""",430
"""梦天真""",1220146731591,127,978591,18,195,1,308,""""梦与魔法的乐园"""",430
"""尽吻风晚i""",1222241451535,127,1080408,16,23,2,111,""""梦与魔法的乐园"""",430
"""爱撒野""",1227520350737,127,998969,14,3,5,42,""""梦与魔法的乐园"""",430
"""核狮""",1228457515586,127,984170,11,277,2,325,""""梦与魔法的乐园"""",430
"""怡白""",1231503710773,127,925870,2,324,3,614,""""梦与魔法的乐园"""",430
"""落雨凝香 i""",1248783121912,127,864169,16,425,5,781,""""梦与魔法的乐园"""",430
"""深渊""",1296718200350,127,1005971,16,70,7,92,""""梦与魔法的乐园"""",430
"""大户爱""",1316363025975,127,960583,18,6,2,28,""""梦与魔法的乐园"""",430
"""千石 水爆不井 X""",1328223787549,127,870754,4,13,2,84,""""梦与魔法的乐园"""",430
"""银桑玉飞""",1351156907559,127,956897,17,150,3,131,""""梦与魔法的乐园"""",430
"""保登心爱""",1358631262749,127,1114547,20,510,1,530,""""梦与魔法的乐园"""",430
"""蜜獾""",1360073464302,127,1047169,4,100,3,197,""""梦与魔法的乐园"""",430
"""圣光忽悠着你""",1379734264386,127,952396,6,100,5,108,""""梦与魔法的乐园"""",430
"""安丶已下防""",1381382929959,127,955524,16,35,10,131,""""梦与魔法的乐园"""",430
"""sss""",1389094059556,127,910215,4,354,1,563,""""梦与魔法的乐园"""",430
"""墨逸py""",1400783224327,127,985970,5,50,8,39,""""梦与魔法的乐园"""",430
"""艾米莉亚永远的神""",1402284382743,127,1070641,12,56,5,88,""""梦与魔法的乐园"""",430
"""我是小白菜""",1039984606748,127,1007483,9,313,4,495,""""西红柿炒鸡蛋"""",9156
"""铁皮石斛""",1055677995599,127,946760,2,432,5,308,""""西红柿炒鸡蛋"""",9156
"""咧咧咧""",1089691614730,127,813471,15,238,7,211,""""西红柿炒鸡蛋"""",9156
"""穷鬼盾""",1090854469188,127,770205,20,71,4,71,""""西红柿炒鸡蛋"""",9156
"""NoFRostZ""",1109092728322,127,994116,18,70,5,89,""""西红柿炒鸡蛋"""",9156
"""豪萌""",1112828689941,127,855325,10,257,11,352,""""西红柿炒鸡蛋"""",9156
"""先知""",1121784184354,127,862694,11,55,11,94,""""西红柿炒鸡蛋"""",9156
"""夜雨声烦""",1142677445165,127,855988,4,141,8,102,""""西红柿炒鸡蛋"""",9156
"""夏亚""",1160700254723,127,958743,2,21,5,70,""""西红柿炒鸡蛋"""",9156
"""辻夜""",1161549381123,127,1117134,2,115,12,116,""""西红柿炒鸡蛋"""",9156
"""天启四骑士""",1164154411588,127,870019,10,488,2,706,""""西红柿炒鸡蛋"""",9156
"""林中月光""",1224519621100,127,750232,8,189,9,252,""""西红柿炒鸡蛋"""",9156
